time_ms,iTOW,connected,hasFix,sats,lat_deg,lon_deg,alt_m,speed_kph,velN_mps,velE_mps,velD_mps,gX,gY,gZ,rollRate_dps,pitchRate_dps,yawRate_dps,yaw_deg,pitch_deg,lean_deg,can_valid,can_rpm,can_gear,can_speed,can_neutral,can_clutch,can_brake_switch,can_coolant_temp,can_throttle_demand_pct,can_throttle_actual_raw,can_rear_motion_raw,can_shift_event_raw,can_att_174_raw,can_att_178_raw,can_att_17c_raw
15147,219938400,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0110,1.0000,-2.94,0.83,0.46,0.000,-2.233,0.341,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,-20,-31360
15235,219938480,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0090,1.0000,-2.64,0.82,0.45,0.000,-2.233,0.344,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,48,-31360
15297,219938520,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,-0.0060,1.0000,-2.57,0.82,0.45,0.000,-2.291,0.355,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,59,24191
15385,219938640,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,0.0000,1.0000,-2.64,0.83,0.46,0.000,-2.233,0.399,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,73,24191
15449,219938680,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,0.0010,1.0000,-2.73,0.84,0.47,0.000,-2.233,0.411,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,42,24191
15537,219938760,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,0.0000,1.0000,-2.93,0.83,0.48,0.000,-2.233,0.420,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,0,4991
15599,219938840,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0020,1.0000,-3.06,0.83,0.46,0.000,-2.233,0.413,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,-6,12415
15689,219938920,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0050,1.0000,-3.02,0.84,0.46,0.000,-2.233,0.399,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,-11,24959
15751,219939000,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0070,1.0000,-2.91,0.84,0.45,0.000,-2.233,0.389,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,-6,24959
15839,219939080,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0050,1.0000,-2.78,0.82,0.45,0.000,-2.233,0.392,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,25,24959
15902,219939160,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0030,1.0000,-2.74,0.82,0.45,0.000,-2.233,0.404,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,25,24959
15991,219939240,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0010,1.0000,-2.80,0.82,0.45,0.000,-2.233,0.417,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,39,14975
16054,219939280,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0010,1.0000,-2.85,0.82,0.45,0.000,-2.233,0.421,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,31,11391
16142,219939400,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0020,1.0000,-2.93,0.82,0.46,0.000,-2.233,0.424,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,11,18815
